SSTID CF Level size Creation Deletion key_start key_end
693 0 0 36726540 1681270869 1681270875 12911 29985367
695 0 0 36732239 1681270869 1681270875 1076 29993165
698 0 0 36732321 1681270869 1681270875 2385 29997016
700 0 0 36732453 1681270869 1681270875 1617 29989617
703 0 0 36726535 1681270869 1681270875 1754 29997192
705 0 0 36732172 1681270869 1681270875 7883 29997365
708 0 0 36732215 1681270870 1681270875 450 29997740
710 0 0 36732313 1681270870 1681270875 1958 29998801
691 0 2 67264316 1681270869 1681270982 22511831 22826832
696 0 2 67265965 1681270869 1681270963 22826875 23144087
702 0 2 67264101 1681270869 1681270963 23144141 23459302
707 0 2 67265609 1681270870 1681270933 23459333 23937308
711 0 2 2772626 1681270870 1681270937 23937310 23952507
712 0 2 67264241 1681270870 1681270965 17396611 17710982
713 0 2 60107451 1681270870 1681270962 17711006 17992688
714 0 2 67263482 1681270871 1681270980 10945625 11262942
715 0 2 59908189 1681270871 1681270980 11262947 11543832
716 0 2 67263286 1681270871 1681270966 12725924 13044156
717 0 2 59725969 1681270872 1681270966 13044163 13319729
718 0 2 67262155 1681270872 1681270979 18577560 18892787
719 0 2 59389527 1681270873 1681270979 18892789 19174334
720 0 2 67263238 1681270873 1681270936 11543897 11857090
721 0 2 59349884 1681270873 1681270936 11857118 12138013
722 0 2 67263600 1681270874 1681271032 9173363 9487464
723 0 2 59098263 1681270874 1681270897 9487497 9765502
724 0 2 67264066 1681270874 1681270962 17992697 18305363
725 0 2 58697244 1681270875 1681271006 18305378 18577530
735 0 0 36732248 1681270878 1681270898 2172 29996836
726 0 1 72253579 1681270875 1681270898 23 1443381
727 0 1 100047919 1681270875 1681270890 1443632 2418544
728 0 1 48750355 1681270876 1681270894 2418577 2897340
729 0 1 48938485 1681270876 1681270893 2897407 3382971
730 0 1 63657419 1681270876 1681270898 3383153 4724263
731 0 1 81825083 1681270877 1681270898 4724482 5920608
732 0 1 67195637 1681270877 1681270898 5920631 6798442
733 0 1 87560603 1681270878 1681270898 6798543 7794887
736 0 1 49177041 1681270878 1681270892 7794910 8277294
737 0 1 48532682 1681270878 1681270895 8277488 8752929
738 0 1 51065653 1681270879 1681270898 8752946 9487325
739 0 1 82000278 1681270879 1681270897 9487480 10355187
740 0 1 74688483 1681270879 1681270887 10355514 10945474
741 0 1 105532484 1681270880 1681270898 10946471 12725844
742 0 1 89174771 1681270880 1681270898 12726150 13906726
743 0 1 50392499 1681270881 1681270889 13906799 14394919
744 0 1 48584828 1681270881 1681270895 14394950 14874316
745 0 1 48996325 1681270881 1681270892 14874380 15356951
746 0 1 46285299 1681270882 1681270893 15357012 15816831
747 0 1 47706044 1681270882 1681270896 15817042 16290651
748 0 1 50153617 1681270882 1681270890 16290766 16777920
749 0 1 61911778 1681270883 1681270898 16778360 19173794
750 0 1 73915101 1681270883 1681270888 19174348 19769050
751 0 1 63528547 1681270883 1681270898 19769239 20589803
752 0 1 53378700 1681270884 1681270898 20589869 21282356
753 0 1 62465772 1681270884 1681270898 21282430 22103575
754 0 1 103362365 1681270884 1681270898 22103871 23937149
755 0 1 74247255 1681270885 1681270898 23937445 25377185
756 0 1 70658618 1681270885 1681270898 25377411 26758272
757 0 1 65763462 1681270886 1681270898 26758314 27856965
758 0 1 62893622 1681270886 1681270898 27857229 28677764
759 0 1 63744364 1681270886 1681270898 28677959 29499953
760 0 1 38883311 1681270887 1681270898 29500015 29999993
762 0 0 36732343 1681270887 1681270898 1650 29982245
764 0 0 36726654 1681270887 1681270898 8326 29999623
767 0 0 36732125 1681270887 1681270898 768 29998846
769 0 0 36715219 1681270888 1681270898 3195 29998738
772 0 0 36720805 1681270888 1681270898 5922 29984028
774 0 0 36732193 1681270888 1681270898 2172 29994797
765 0 2 67264182 1681270887 1681270986 10355216 10637116
770 0 2 67262501 1681270888 1681270986 10637127 10921237
776 0 2 5919433 1681270888 1681270980 10921283 10945556
777 0 0 36732236 1681270888 1681270898 2899 29990001
780 0 0 36732250 1681270888 1681270898 6286 29991409
782 0 0 36732257 1681270888 1681270898 232 29996790
785 0 0 36726368 1681270889 1681270898 664 29999589
787 0 0 36732393 1681270889 1681270898 653 29994176
778 0 2 67264377 1681270888 1681271059 19174348 19460148
783 0 2 67264724 1681270888 1681270960 19460201 19747644
788 0 2 5258953 1681270889 1681270960 19747645 19769167
790 0 0 36732272 1681270889 1681270898 11321 29995095
793 0 0 36732157 1681270889 1681270898 12552 29999399
795 0 0 36732142 1681270889 1681270898 527 29997783
798 0 0 36732197 1681270889 1681270898 5807 29995458
791 0 2 67263586 1681270889 1681271033 13906799 14187439
796 0 2 49119005 1681270889 1681270988 14187466 14394921
800 0 0 36720794 1681270890 1681270898 1332 29997330
803 0 0 36726527 1681270890 1681270898 4937 29998142
805 0 0 36732170 1681270890 1681270898 5419 29996987
801 0 2 67263285 1681270890 1681270990 16290757 16571539
806 0 2 48989575 1681270890 1681270981 16571583 16777986
808 0 0 36715175 1681270890 1681270898 509 29998455
810 0 0 36720940 1681270890 1681270898 4916 29999739
811 0 2 67263490 1681270890 1681271008 1443632 1723804
812 0 2 67263360 1681270891 1681270989 1723806 2005171
813 0 2 67263577 1681270891 1681270989 2005241 2283465
814 0 2 32634821 1681270891 1681271035 2283468 2418550
815 0 2 67263580 1681270892 1681271059 7794895 8078689
816 0 2 47898764 1681270892 1681270987 8078691 8277403
817 0 2 67265135 1681270892 1681270984 14874373 15153674
818 0 2 47944680 1681270893 1681270984 15153676 15357009
819 0 2 67263790 1681270893 1681270985 15357012 15646145
820 0 2 41336273 1681270893 1681270985 15646175 15816984
821 0 2 67264644 1681270893 1681270961 2897407 3181501
822 0 2 47825371 1681270894 1681270961 3181515 3383038
823 0 2 67264951 1681270894 1681271035 2418570 2698322
824 0 2 47790535 1681270894 1681271038 2698343 2897391
825 0 2 67264609 1681270895 1681270988 14394950 14675195
826 0 2 47340512 1681270895 1681270988 14675252 14874358
827 0 2 67263374 1681270895 1681270987 8277427 8557445
828 0 2 47380667 1681270896 1681270956 8557447 8752944
829 0 2 67263105 1681270896 1681270990 15817003 16098786
830 0 2 46468192 1681270896 1681270990 16098831 16290746
831 0 2 67263528 1681270897 1681271032 9487480 9771488
832 0 2 67263985 1681270897 1681270983 9771489 10051744
833 0 2 67263440 1681270897 1681270983 10051767 10333970
834 0 2 4842264 1681270898 1681270986 10334015 10355195
839 0 0 36715267 1681270899 1681270920 890 29997592
835 0 1 53265858 1681270898 1681270920 23 706702
836 0 1 63271401 1681270898 1681270920 706886 1723643
837 0 1 75924373 1681270898 1681270920 1723920 3644081
840 0 1 64668940 1681270899 1681270920 3644143 4724386
841 0 1 70371824 1681270899 1681270920 4724401 5510004
842 0 1 42149431 1681270900 1681270913 5510133 5920625
843 0 1 42235846 1681270900 1681270912 5920631 6332673
844 0 1 87658924 1681270900 1681270919 6332718 7215152
845 0 1 71646224 1681270901 1681270910 7215193 7794887
846 0 1 77854555 1681270901 1681270920 7795481 9173331
847 0 1 69637013 1681270901 1681270920 9173366 11262886
848 0 1 134518778 1681270902 1681270920 11262947 12725702
849 0 1 119055199 1681270903 1681270920 12725777 13906726
850 0 1 61417070 1681270903 1681270920 13906795 16290382
851 0 1 60735914 1681270904 1681270920 16290915 17710883
852 0 1 74971366 1681270904 1681270920 17710986 19174015
853 0 1 99591964 1681270904 1681270920 19174377 20589803
854 0 1 42294538 1681270905 1681270911 20589869 21003850
855 0 1 69898031 1681270905 1681270915 21003954 21690854
856 0 1 41529976 1681270905 1681270916 21690999 22103575
857 0 1 41695293 1681270906 1681270915 22103677 22511800
858 0 1 108193590 1681270906 1681270920 22511908 23937174
859 0 1 55335404 1681270907 1681270920 23937445 24664880
860 0 1 55302084 1681270907 1681270920 24665013 25377185
861 0 1 51786742 1681270907 1681270920 25377343 26051112
862 0 1 54127466 1681270907 1681270920 26051196 26758272
863 0 1 54931919 1681270908 1681270920 26758314 27469242
864 0 1 81055514 1681270908 1681270917 27469294 28271279
865 0 1 83938191 1681270909 1681270913 28271298 29093772
866 0 1 41403954 1681270909 1681270918 29093930 29499985
867 0 1 42933060 1681270909 1681270911 29500015 29912858
868 0 1 9111040 1681270909 1681270913 29912967 29999993
870 0 0 36726523 1681270910 1681270920 3095 29990620
872 0 0 36726530 1681270910 1681270920 914 29998810
875 0 0 36732067 1681270910 1681270920 1376 29999990
877 0 0 36732280 1681270910 1681270920 851 29991488
880 0 0 36732323 1681270910 1681270920 5321 29998733
882 0 0 36732165 1681270910 1681270920 3508 29997257
873 0 2 67262406 1681270910 1681271013 7215192 7472965
878 0 2 67262368 1681270910 1681271013 7472975 7729215
884 0 2 16759507 1681270911 1681271059 7729229 7794889
885 0 0 36732283 1681270911 1681270920 6637 29997407
888 0 0 36732078 1681270911 1681270920 3228 29998055
890 0 0 36726494 1681270911 1681270920 45 29997181
893 0 0 36709454 1681270911 1681270920 2034 29994674
886 0 2 67264363 1681270911 1681271009 29500003 29756619
892 0 2 41787731 1681270911 1681271009 29756624 29912909
895 0 0 36732363 1681270911 1681270920 4394 29996418
898 0 0 36732282 1681270911 1681270920 2 29986476
900 0 0 36720871 1681270912 1681270920 2209 29990178
903 0 0 36732118 1681270912 1681270920 2381 29996235
896 0 2 67263074 1681270911 1681271036 20589869 20845287
901 0 2 41034414 1681270912 1681271034 20845290 21003916
905 0 0 36726596 1681270912 1681270920 4664 29999301
908 0 0 36732332 1681270912 1681270920 8820 29991147
910 0 0 36732150 1681270912 1681270920 5772 29994630
906 0 2 67262683 1681270912 1681271018 5920631 6177271
911 0 2 41068959 1681270912 1681271018 6177292 6332715
913 0 0 36720893 1681270912 1681270920 3010 29998312
916 0 0 36726597 1681270913 1681270920 2493 29989505
918 0 0 36726478 1681270913 1681270920 224 29998016
915 0 2 67264112 1681270913 1681271037 5510066 5767711
919 0 2 40799621 1681270913 1681271136 5767755 5920628
920 0 2 23366382 1681270913 1681271089 29912912 29999993
921 0 2 67262999 1681270913 1681271016 28271298 28525332
922 0 2 67264231 1681270914 1681271016 28525363 28779982
923 0 2 67264098 1681270914 1681271014 28780000 29037337
924 0 2 14190599 1681270914 1681271014 29037353 29093847
925 0 2 67263963 1681270915 1681271072 22103638 22359364
926 0 2 40641041 1681270915 1681270982 22359375 22511800
927 0 2 67263829 1681270915 1681271034 21003954 21261709
928 0 2 67263684 1681270915 1681271065 21261737 21517962
929 0 2 46161988 1681270916 1681271010 21517971 21690886
930 0 2 67263649 1681270916 1681271010 21690906 21947826
931 0 2 40397328 1681270916 1681271010 21947853 22103620
932 0 2 67262908 1681270917 1681271015 27469294 27723015
933 0 2 67262644 1681270917 1681271015 27723084 27980591
934 0 2 67262672 1681270917 1681271016 27980601 28238313
935 0 2 8686523 1681270918 1681271016 28238329 28271287
936 0 2 67263135 1681270918 1681271014 29093898 29348012
937 0 2 40287753 1681270918 1681271009 29348053 29499988
938 0 2 67263043 1681270919 1681271018 6332718 6590645
939 0 2 67263969 1681270919 1681271012 6590669 6849948
940 0 2 67264677 1681270919 1681271012 6849976 7112712
941 0 2 26715286 1681270920 1681271013 7112726 7215163
946 0 0 36726521 1681270921 1681270943 6551 29999949
942 0 1 70997454 1681270920 1681270943 2 706839
943 0 1 74101746 1681270920 1681270942 706886 1443573
944 0 1 63231917 1681270921 1681270943 1443696 2698260
947 0 1 76152548 1681270921 1681270943 2698343 3644081
948 0 1 47193039 1681270921 1681270943 3644143 4269163
949 0 1 80089225 1681270922 1681270943 4269274 5074315
950 0 1 54458610 1681270922 1681270935 5074381 5510004
951 0 1 73474569 1681270922 1681270943 5510095 8078649
952 0 1 98181156 1681270923 1681270943 8078748 9173331
953 0 1 67801073 1681270923 1681270943 9173366 10333850
954 0 1 76970732 1681270924 1681270943 10333971 11543757
955 0 1 134518341 1681270924 1681270936 11544069 12639839
956 0 1 61285450 1681270925 1681270943 12639847 13319705
957 0 1 102936025 1681270925 1681270932 13319749 13906726
958 0 1 63505752 1681270926 1681270943 13906744 15153509
959 0 1 72546307 1681270926 1681270943 15153788 16571453
960 0 1 58357052 1681270927 1681270943 16571650 17396478
961 0 1 70396074 1681270927 1681270943 17396631 18305268
962 0 1 66071957 1681270927 1681270943 18305477 19174043
963 0 1 83732948 1681270928 1681270943 19174377 20182573
964 0 1 52460692 1681270928 1681270934 20182637 20589803
965 0 1 72261510 1681270929 1681270943 20590085 22826829
966 0 1 48986437 1681270929 1681270943 22827060 23459294
967 0 1 71625991 1681270929 1681270933 23459321 23937174
968 0 1 74553934 1681270930 1681270937 23937383 24664895
969 0 1 72569405 1681270930 1681270940 24664947 25377185
970 0 1 69281962 1681270931 1681270939 25377311 26051112
971 0 1 72124711 1681270931 1681270943 26051196 26758272
972 0 1 72541219 1681270931 1681270941 26758314 27469242
973 0 1 63721379 1681270932 1681270943 27469604 29912729
974 0 1 2128503 1681270932 1681270943 29913377 29999990
976 0 0 36726436 1681270932 1681270943 284 29996915
978 0 0 36726538 1681270932 1681270943 5217 29993414
981 0 0 36732332 1681270933 1681270943 4303 29983674
983 0 0 36726587 1681270933 1681270943 6973 29997095
986 0 0 36732125 1681270933 1681270943 2530 29997734
988 0 0 36726436 1681270933 1681270943 1609 29997086
979 0 2 67263624 1681270932 1681271062 13319749 13553192
984 0 2 67262665 1681270933 1681271151 13553199 13789274
990 0 2 33653821 1681270933 1681271033 13789278 13906730
991 0 0 36726470 1681270933 1681270943 9534 29996686
994 0 0 36732281 1681270933 1681270943 2597 29999914
996 0 0 36726496 1681270934 1681270943 728 29998554
999 0 0 36732275 1681270934 1681270943 6591 29999530
1001 0 0 36732299 1681270934 1681270943 2792 29996926
993 0 2 67264169 1681270933 1681271040 23459321 23691787
998 0 2 67263789 1681270934 1681271040 23691830 23925714
1003 0 2 3126126 1681270934 1681271040 23925720 23937308
1004 0 0 36726571 1681270934 1681270943 1558 29994150
1007 0 0 36732169 1681270934 1681270943 4127 29998986
1010 0 0 36732322 1681270935 1681270943 222 29997070
1005 0 2 67263913 1681270934 1681271119 20182602 20410101
1009 0 2 50980468 1681270935 1681271036 20410119 20589816
1012 0 0 36720849 1681270935 1681270943 4459 29998927
1015 0 0 36726480 1681270935 1681270943 4102 29997954
1017 0 0 36720821 1681270935 1681270943 8157 29997005
1020 0 0 36732255 1681270935 1681270943 3441 29989638
1022 0 0 36732245 1681270935 1681270943 2591 29996913
1014 0 2 67262960 1681270935 1681271064 5074379 5308625
1019 0 2 57865915 1681270935 1681271037 5308639 5510008
1024 0 0 36726422 1681270936 1681270943 6516 29996442
1025 0 2 67264278 1681270936 1681271060 11543897 11779188
1026 0 2 67261723 1681270936 1681271060 11779192 12012134
1027 0 2 67263610 1681270936 1681271134 12012141 12246371
1028 0 2 67262583 1681270937 1681271007 12246379 12480717
1029 0 2 55956543 1681270937 1681271007 12480733 12725920
1030 0 2 67263780 1681270937 1681271040 23937310 24172534
1031 0 2 67264262 1681270938 1681271039 24172551 24406540
1032 0 2 67264301 1681270938 1681271039 24406544 24638011
1033 0 2 7648794 1681270938 1681271043 24638012 24664911
1034 0 2 67263285 1681270939 1681271041 25377230 25610888
1035 0 2 67263266 1681270939 1681271041 25610891 25842674
1036 0 2 60573861 1681270939 1681271041 25842693 26051170
1037 0 2 67262916 1681270940 1681271043 24664947 24899609
1038 0 2 67264777 1681270940 1681271043 24899615 25135570
1039 0 2 67263470 1681270940 1681271043 25135573 25368721
1040 0 2 2664175 1681270941 1681271041 25368741 25377221
1041 0 2 67263669 1681270941 1681271092 26758314 26991241
1042 0 2 67262488 1681270941 1681271044 26991245 27225714
1043 0 2 67264071 1681270941 1681271044 27225739 27459852
1044 0 2 2841218 1681270942 1681271015 27459855 27469283
1045 0 2 67263775 1681270942 1681271061 706886 943365
1046 0 2 67262994 1681270942 1681271152 943401 1178378
1047 0 2 67262944 1681270943 1681271008 1178408 1414132
1048 0 2 8149227 1681270943 1681271008 1414178 1443597
1053 0 0 36732165 1681270944 1681270967 1488 29988855
1049 0 1 44047073 1681270943 1681270958 2 351819
1050 0 1 44436725 1681270943 1681270957 351845 706839
1051 0 1 61765937 1681270944 1681270967 707091 2005138
1054 0 1 67589230 1681270944 1681270967 2005229 2897302
1055 0 1 85392585 1681270944 1681270961 2897415 3644081
1056 0 1 63025516 1681270945 1681270967 3644143 4269163
1057 0 1 56036996 1681270945 1681270959 4269223 4724386
1058 0 1 44162409 1681270945 1681270957 4724401 5074315
1059 0 1 67046958 1681270946 1681270967 5074459 6590490
1060 0 1 61748462 1681270946 1681270967 6590873 7794871
1061 0 1 58776731 1681270946 1681270967 7795041 8557382
1062 0 1 89174957 1681270947 1681270956 8557658 9173331
1063 0 1 53689530 1681270947 1681270967 9173366 9771453
1064 0 1 43912790 1681270948 1681270967 9771531 10333914
1065 0 1 78385574 1681270948 1681270967 10333971 11262912
1066 0 1 74681416 1681270948 1681270967 11262947 12725854
1067 0 1 60590359 1681270949 1681270966 12725937 13319728
1068 0 1 74095317 1681270949 1681270967 13320025 14675189
1069 0 1 74044664 1681270949 1681270967 14675294 15646081
1070 0 1 70248312 1681270950 1681270967 15646305 16571453
1071 0 1 47687717 1681270950 1681270967 16571615 17090519
